Departement,Commune,Nom_AEV,No_AEV,Type_AEV_,Arrondissement,Village,Localite,Nom_Local,Indice_IRH,Hors_Parc,Ouvrage_Positif,Usage_Ouvrage,Type_Ouvrage,Type_SE,etat_ouvrage,Perennite,Propriete_Ouvrage,DateCreat,DateModif,Categorie,No_Localite,Pop_Ajustee,Annee_Actuelle,Autre_Nom,Id_Financement,Id_Programme,A_Ouvrage_Id.Entreprise,Annee_Fin,Type_Exhaure,Id_Unite_Hydro,Nom Unité hydro,Longitude,Latitude,xCoord,yCoord,Prof_Totale,Prof_Toit,Prof_Mur,Lithologie,Date_Foration,Prof_Equipee,Prof_Sup_Crep,Longueur_Crep,Prof_Inf_Crep,Geomorphologie,Date_Dvpt,Debit_Dvpt,Niv_Statique,Date_Niveau,Debit_Exploitable,Debit_Equipe,rqtListe_Pompe.Modele_Pompe,rqtListe_Pompe.Cote_Install,Date_Essai,Conductivite,Potabilite,A_Pmotor.Info_Programme,A_Pmotor.Modele_Pompe,Puissance_Pompe,Energie,A_Pmotor.Entreprise,Info_Entreprise,A_Pmotor.Cote_Install,AM_Install,Modele_Groupe,Puissance_Groupe,Puissance_Crete,Puissance_Eolienne,Vanne,Ventouse,Clapet,Anti_Belier,Compteur,Manometre,Tamis,SONEB,Etat_AEV,Expr1004,Expr1005,A_Ouvrage_Id.Info_Programme,Hauteur_Margelle,Debit_Fin_Foration
BORGOU,PARAKOU,,,,3e Arrondissement,SWINROU ,SWINROU,Swinnrou centre,INC-C-0135-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,24-Jun-18,Ib,04-5-53-06-11,998,2020,,France,CCCE,INTRAFOR-COFOR,1985,PMH,Soc pan,Socle panafricain ,"02°37'06.6""E","09°24'00.0""N",2.6185,9.4,29.4,15.4,29.4,Granite clair très fracturé et à biotite sain très fracturé,10-Oct-85,29.4,,,,,10/10/1985,15,6.75,,3.5,0.7,VERGNET 4C,,10/15/1985,1: < 400 µSxcm,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,France,CCCE,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Wari Maro,WARI-KPAWA,PAR-C-0075-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,,V,04-8-02-05-02,7181,2020,,AUTRE,AUTRE,,,Treuil,,,"02°09'50.8""E","09°10'01.1""N",2.164111,9.166972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,AUTRE,AUTRE,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Wari Maro,WARI-MARO,PAR-C-0073-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,19-Feb-10,V,04-8-02-05-02,7181,2020,,UNION EUROPEENNE,FED,,,Treuil,,,"02°09'36.5""E","09°09'55.2""N",2.160139,9.165334,,,,,,,,,,,,,,,,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UNION EUROPEENNE,FED,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Samba,WARI-MARO,PAR-C-0071-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,V,04-8-02-05-01,5154,2020,,,,,,PMH,,,"02°12'43.8""E","09°11'00.6""N",2.212167,9.1835,,,,,,,,,,,,,,,,,AFRIDEV,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Wari Maro,,PAR-C-0069-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,22-Dec-17,20-Feb-18,V,04-8-02-05-02,7181,2020,,,,,2017,PMH,,,"02°09'36.5""E","09°09'59.7""N",2.160139,9.166583,55.03,,,Migmatite+Gneiss+Schiste,,,,,,,,1.7,4.7,,,,VERGNET 4D,45,9/30/2017,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,PSDDC,0,
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Wari-Kpawa,KPAA CENTRE,PAR-C-0045-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,05-Sep-16,05-Sep-16,V,04-8-02-05-04,35,2020,,,,,2016,PMH,,,"02°03'21.7""E","09°09'16.4""N",2.056028,9.154555,49.55,,,,,,,,,,,1.3,4.64,,0.7,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADEC NON AFFECTE,0,0
BORGOU,TCHAOUROU,AEV de WARI-MARO,04-8-02-025,AEV,BETEROU,WARI-MARO ,Wari-Kpawa,KPAWA  OROU  BARIBA GAH,INC-C-0126-04,FAUX,VRAI,Consommation courante,F,AEV,B,Pérenne,Communautaire,,29-Oct-10,V,04-8-02-05-04,35,2020,,DANEMARK,DANIDA,FORAG SA,,Pompe à moteur,Soc pan,Socle panafricain ,"02°03'19.6""E","09°07'31.0""N",2.055444,9.125278,45,19,45,Granite facturé,25-Jul-02,45,,,,,7/25/2002,1.2,7.27,,1,0.7,GRUNDFOS,,7/27/2002,,,,GRUNDFOS,,Thermique,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,F,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Samba,SAMBA,INC-C-0121-04,FAUX,VRAI,Consommation courante,F,,NE,Pérenne,Communautaire,,,V,04-8-02-05-01,5154,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,Soc pan,Socle panafricain ,"02°13'48.3""E","09°12'11.0""N",2.230083,9.203055,61.48,28,61.48,Granite peu facturé,06-Apr-03,54.76,,,,,4/6/2003,1.3,4.58,,1,0.7,,,4/23/2003,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Oubérou,,PAR-D-0281-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,06-Mar-18,07-Mar-18,IV,04-8-02-04-03,2116,2020,,,,,2018,PMH,,,"02°57'16.3""E","09°14'44.2""N",2.954528,9.245611,44.6,,,,,,,,,,,2,7.4,,0.7,,VERGNET,28,1/24/2018,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADEC 2016-17,0,
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU 1,PAR-C-0227-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,17-Mar-10,,IV,04-8-02-04-01,831,2020,,UEMOA,UEMOA,FORATEC,2009,PMH,,,"02°15'45.0""E","09°12'00.3""N",2.2625,9.200084,48.9,,,,12-May-09,48.9,27.45,2.92,30.37,,,0.72,3.36,,1,,VERGNET,35,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UEMOA,UEMOA,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Oubérou,OUBEROU,PAR-C-0224-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,16-Mar-10,31-Oct-10,IV,04-8-02-04-03,2116,2020,,DANEMARK,DANIDA,FORAG SA,2009,PMH,,,"02°14'10.0""E","09°12'55.0""N",2.236111,9.215278,55.1,,,,,,,,,,,,,,3.086,,,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,Tabota,PAR-C-0185-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,29-Oct-10,IV,04-8-02-04-01,831,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,,,"02°15'17.8""E","09°12'15.6""N",2.254945,9.204333,55.54,14.5,41.04,granite   fracturé,06-Jun-04,55.54,20.09,,26.06,,6/6/2004,1.661,5.8,6/6/2004,1.661,1.661,INDIA,27,7/2/2004,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU BLOC A,PAR-C-0124-04,FAUX,FAUX,Consommation courante,F,,,,,,,IV,04-8-02-04-01,831,2020,,Conseil de l'Entente,CEI I BIS,INTRAFOR-COFOR,,,Soc pan,Socle panafricain ,"02°15'30.0""E","09°12'00.0""N",2.258333,9.2,60,10,60,Migmatite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Conseil de l'Entente,CEI I BIS,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,KPESSOU ,Kpessou-Samali,,PAR-C-0081-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,11-Jan-18,11-Jan-18,IV,04-8-02-03-01,2344,2020,,,,,2017,,,,"02°15'22.9""E","09°11'17.1""N",2.256361,9.188084,40.28,,,,,,,,,,,1,8.92,,,,,,,3: Entre 400 et 1500 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU,PAR-C-0024-04,FAUX,VRAI,Consommation courante,F,,NE,Pérenne,Communautaire,,,IV,04-8-02-04-01,831,2020,,,,,,PMH,,,"02°15'43.5""E","09°11'53.2""N",2.262083,9.198112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,KPESSOU ,Kpessou-Samali,KPESSOU SAMALI,PAR-C-0237-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,19-May-11,,IV,04-8-02-03-01,2344,2020,,Allemagne,GTZ/KFW,FORAG SA,2011,PMH,,,"02°10'56.8""E","09°16'07.6""N",2.182444,9.268778,,,,,,,,,,,,,,,,,VERGNET 4D,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Allemagne,GTZ/KFW,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,KPESSOU ,Kpessou,GAH  PIBOU,PAR-C-0255-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,03-May-13,,IV,04-8-02-03-02,3228,2020,,SUISSE,BEST SD ASEHA,FORAG SA,2013,PMH,,,"02°11'06.8""E","09°18'25.0""N",2.185222,9.306945,49.18,,,,,49.18,,,,,,25.2,8.09,,,1,VERGNET 4C,31,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,SUISSE,BEST SD ASEHA,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU,PAR-A-0115-04,FAUX,VRAI,Consommation courante,F,,B,Pérenne,Communautaire,,,IV,04-8-02-04-01,831,2020,,,,,,PMH,,,"02°15'25.4""E","09°12'03.1""N",2.257056,9.200861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU,PAR-A-0116-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,,IV,04-8-02-04-01,831,2020,,BUDGET NATIONAL DU BENIN,PIP,,,PMH,,,"02°15'54.2""E","09°11'01.2""N",2.265056,9.183666,,,,,,,,,,,,,,,,,AFRIDEV,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,BUDGET NATIONAL DU BENIN,PIP,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Oubérou,YEBESSI I BLOC A,PAR-C-0018-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,,IV,04-8-02-04-03,2116,2020,,BUDGET NATIONAL DU BENIN,CARDER,,,Treuil,,,"02°13'55.2""E","09°12'36.5""N",2.232,9.210139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,BUDGET NATIONAL DU BENIN,CARDER,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU KAKI,PAR-C-0092-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,06-Mar-18,07-Mar-18,IV,04-8-02-04-01,831,2020,,,,,2018,PMH,,,"02°15'15.1""E","09°12'21.5""N",2.254194,9.205973,72,,,,,,,,,,,1.4,14.17,,0.7,,VERGNET,53,1/25/2018,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,FADEC 2016-17,0,
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU,PAR-C-0023-04,FAUX,VRAI,Consommation courante,PM,,B,Intermittent,Communautaire,,,IV,04-8-02-04-01,831,2020,,UNION EUROPEENNE,FED,,,Treuil,,,"02°15'44.6""E","09°11'54.7""N",2.262389,9.198527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,UNION EUROPEENNE,FED,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,Nanonwin,PAR-C-0052-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,22-Apr-17,22-Apr-17,IV,04-8-02-04-01,831,2020,,PNUD,PNUD,ESPERANCE 2001,2016,PMH,,,"02°14'51.3""E","09°11'12.9""N",2.247583,9.186916,60,,,,13-Nov-16,60,,,,,,1.36,,,,,VERGNET 4D,40,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,PNUD,,0,1
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Oubérou,OUBEROU,PAR-C-0026-04,FAUX,VRAI,Consommation courante,PM,,B,Non pérenne,Communautaire,,19-Feb-10,IV,04-8-02-04-03,2116,2020,,,,,,Treuil,,,"02°15'19.3""E","09°12'09.5""N",2.255361,9.202639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Oubérou,OUBEROU,PAR-C-0028-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,IV,04-8-02-04-03,2116,2020,,Conseil de l'Entente,CEI I BIS,INTRAFOR-COFOR,,PMH,Soc pan,Socle panafricain ,"02°13'55.8""E","09°12'30.0""N",2.232167,9.208333,54.1,17.6,54.1,mgmatite fracturé,28-Jun-88,52.1,,,,,6/28/1988,2.1,13.81,,1.25,1,ABI,,6/29/1988,1: < 400 µSxcm,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Conseil de l'Entente,CEI I BIS,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Kika,KIKA GHIA,PAR-C-0029-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,IV,04-8-02-04-02,5035,2020,,Conseil de l'Entente,CE II,INTRAFOR-COFOR,,PMH,Soc pan,Socle panafricain ,"02°12'03.6""E","09°13'30.0""N",2.201,9.225,48.45,16,48.45,Gneiss et filon de quartz frac,28-Jun-88,48,,,,,6/28/1988,3.01,7,,3,1,INDIA,23,6/29/1988,1: < 400 µSxcm,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Conseil de l'Entente,CE II,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Kika,KIKA GHIA,PAR-C-0030-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,19-Feb-10,IV,04-8-02-04-02,5035,2020,,BUDGET NATIONAL DU BENIN,CARDER,,,Treuil,,,"02°12'03.7""E","09°13'43.6""N",2.201028,9.228778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,BUDGET NATIONAL DU BENIN,CARDER,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Kika,KIKA GHIA,PAR-C-0031-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,19-Feb-10,IV,04-8-02-04-02,5035,2020,,,,,,Treuil,,,"02°12'12.1""E","09°13'33.9""N",2.203361,9.226084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,WARI-MARO ,Wari-Kpawa,KPAWA DANBAKO  GAH,PAR-C-0078-04,FAUX,VRAI,Consommation courante,F,,NE,Pérenne,Communautaire,,,V,04-8-02-05-04,35,2020,,,,,,PMH,,,"02°03'27.0""E","09°09'16.1""N",2.0575,9.154472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,TCHAOUROU,,,,BETEROU,SINAHOU ,Sinahou,SINAHOU,PAR-C-0022-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,04-Jul-14,IV,04-8-02-04-01,831,2020,,PNUD,U/FEN,,,PMH,,,"02°15'46.3""E","09°11'56.8""N",2.262861,9.199111,,,,,,,,,,,,,,,,,AFRIDEV,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,U/FEN,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU IV ,TANKAROU,TANKAROU 2,PAR-D-0453-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,16-Mar-10,15-Jul-18,Ib,04-5-51-10-04,802,2020,,DANEMARK,DANIDA,FORAG SA,2009,PMH,,,"02°32'31.8""E","09°20'39.4""N",2.542167,9.344277,59.41,,,,,,,,,,,,10.16,,1.8,,VERGNET 4C,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,YAPO N'KPAROU,YAMPO KPAROU 1,PAR-D-0496-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,19-May-11,14-Jul-18,Ib,04-5-51-11-04,51,2020,,Allemagne,GTZ/KFW,FORAG SA,2011,PMH,,,"02°31'45.2""E","09°28'31.7""N",2.529222,9.475472,,,,,,,,,,,,,,,,,INDIA MK3,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,Allemagne,GTZ/KFW,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,YAPO N'KPAROU,Yampo N'Kparou,PAR-D-0187-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,21-Apr-17,08-Jul-18,Ib,04-5-51-11-04,51,2020,,PNUD,PNUD,ESPERANCE 2001,2016,PMH,,,"02°32'13.2""E","09°28'42.7""N",2.537,9.478528,65,,,,05-Dec-16,65,,,,,,1.5,,,,,VERGNET 4D,50,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PNUD,PNUD,,0,1.6
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,THIAN,Thian MARCHE,PAR-D-0152-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,08-Jul-18,Ib,04-5-51-11-11,2496,2020,,DANEMARK,DANIDA,FORAG SA,,PMH,,,"02°34'39.5""E","09°20'32.2""N",2.577639,9.342278,43.01,10.07,32.94,Grès,11-Dec-04,43.01,25.6,,34.27,,12/19/2004,4.32,4.1,12/19/2004,4.32,4.32,INDIA,21,12/20/2004,1: < 400 µSxcm,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,THIAN,GUINSSY,PAR-D-0086-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,22-Jul-18,Ib,04-5-51-11-11,2496,2020,,DANEMARK,DANIDA,,1984,PMH,,,"02°34'43.2""E","09°20'39.2""N",2.578667,9.344222,,,,,,,,,,,,,,,,,INDIA MK3,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,DABOU,DABOU,PAR-D-0078-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,29-Apr-10,Ib,04-5-51-11-03,943,2020,,,,,,Treuil,,,"02°34'05.1""E","09°27'07.0""N",2.568083,9.451944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,THIAN 2,THIAN 2,PAR-D-0077-04,FAUX,VRAI,Consommation courante,PM,,B,Non pérenne,Communautaire,,29-Apr-10,Ib,04-5-51-11-02,257,2020,THIAN GOURA,,,,1988,Treuil,,,"02°34'17.5""E","09°25'29.9""N",2.571528,9.424973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,WOROU GOUROU,WOROU GOUROU,PAR-D-0076-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,29-Apr-10,Ib,04-5-51-11-01,202,2020,,,,,,Treuil,,,"02°34'45.7""E","09°24'21.9""N",2.579361,9.406083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,WOROU GOUROU,FORONIN KPAROU,PAR-D-0075-04,FAUX,VRAI,Consommation courante,PM,,B,Pérenne,Communautaire,,03-May-10,Ib,04-5-51-11-01,202,2020,,DANEMARK,DANIDA,,,Treuil,,,"02°34'25.8""E","09°23'28.0""N",2.573833,9.391111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,DONWARI,DONWARI 2,PAR-C-0249-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,14-Nov-12,08-Jul-18,Ib,04-5-51-11-07,218,2020,,PAYS-BAS,PPEA,FORAG SA,2012,PMH,,,"02°29'49.7""E","09°28'37.2""N",2.497139,9.477,61.11,,,,,61.11,39.53,,57.35,,,5.4,8.6,,,,AFRIDEV,28,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,PAYS-BAS,PPEA,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU V ,THIAN,THIAN MOSQUEE,PAR-B-0472-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,,22-Jul-18,Ib,04-5-51-11-11,2496,2020,,,,,,PMH,,,"02°34'36.7""E","09°20'49.8""N",2.576861,9.347167,,,,,,,,,,,,,,,,,VERGNET,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU IV ,ZONGO,ZONGO,PAR-D-0549-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,12-Aug-18,04-Sep-18,Ib,04-5-51-10-06,802,2020,,,,,2015,PMH,,,"02°32'26.1""E","09°20'50.6""N",2.540583,9.347389,,,,,,,,,,,,,,,,,VERGNET,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU IV ,SOUROU,SOUROU 2 MOSQUEE,PAR-D-0548-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,12-Aug-18,12-Aug-18,Ib,04-5-51-10-02,1203,2020,,,,,2014,PMH,,,"02°32'24.8""E","09°20'49.3""N",2.540222,9.347028,,,,,,,,,,,,,,,,,VERGNET 4C,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,,,GAIN/ONG DU PROGRES,0,0
BORGOU,PARAKOU,,,,3e Arrondissement,SWINROU ,KPASSAGAMBOU1,Kpassagambou,PAR-D-0136-04,FAUX,FAUX,,F,,NE,sec,,,,Ib,04-5-53-06-10,69,2020,,DANEMARK,DANIDA,FORAG SA,,,,,"02°37'08.0""E","09°25'18.0""N",2.618889,9.421667,61.4,25.48,35.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
BORGOU,PARAKOU,,,,1er Arrondissement,TOUROU IV ,SANROU,SANROU,PAR-D-0454-04,FAUX,VRAI,Consommation courante,F,PMH,B,Pérenne,Communautaire,16-Mar-10,15-Jul-18,Ib,04-5-51-10-03,1003,2020,,DANEMARK,DANIDA,FORAG SA,2009,PMH,,,"02°32'28.7""E","09°20'43.1""N",2.541306,9.345305,49.16,,,,,,,,,,,,8.35,,10.285,,VERGNET,,,,Bonne,,,,,,,,,,,,,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,FAUX,,DANEMARK,DANIDA,,0,0
